State,Scheme,Cycle,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient,Latitude,Longitude,District,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.5,96.25,Desali Circle,1.04,4.29,5.82,38.8,15.94,12.66,49.77,7.2,23.34,10.28,0.76,0.09
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.5,96.5,Lohit District,0.94,3.85,5.62,37.87,15.01,12.08,46.11,7.43,22.31,9.45,0.77,0.13
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.5,96.75,Chaglagam Circle,0.43,1.91,5.13,29.64,10.61,9.12,23.93,7.62,14.6,4.48,0.75,0.36
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,94.0,Mechuka ADC,1.85,6.38,12.84,12.06,17.5,22.04,25.57,5.87,36.75,10.42,0.02,0.05
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,94.25,Monigong EAC,1.92,6.43,13.18,11.65,18.15,23.22,26.13,5.68,39.38,11.17,0.0,0.01
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,94.5,Payum Circle,1.92,6.41,13.16,11.67,18.09,23.07,26.24,5.69,39.34,11.13,0.0,0.02
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,94.75,Migging Circle,1.59,5.34,10.4,11.93,15.95,20.69,26.09,5.49,36.05,10.09,0.02,0.1
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,95.0,Yingkiong Circle,1.21,4.17,7.14,14.52,13.7,17.81,28.66,5.38,31.87,9.09,0.09,0.17
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,95.25,Singa Circle,0.97,3.71,4.59,26.43,13.77,14.94,42.16,6.06,27.87,9.64,0.38,0.17
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,95.5,Etalin Circle,1.01,4.06,4.79,33.26,15.19,14.09,48.91,6.51,26.43,10.39,0.56,0.12
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,95.75,Etalin Circle,1.1,4.55,5.52,38.49,16.62,13.87,54.18,7.09,25.98,11.22,0.68,0.06
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,96.0,Anini Circle,1.18,4.81,5.81,41.15,17.33,13.69,56.76,7.23,26.16,11.83,0.76,0.03
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,96.25,Etalin Circle,1.22,4.91,5.86,42.48,17.54,13.71,58.37,7.36,26.62,12.2,0.78,0.01
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,28.75,96.5,Etalin Circle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,94.5,Tuting ADC,1.96,6.56,13.52,11.72,18.54,23.43,26.52,5.76,39.99,11.36,0.0,0.0
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,94.75,Tuting ADC,1.82,6.1,12.36,11.76,17.59,22.34,26.29,5.66,38.54,10.89,0.01,0.04
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,95.0,Tuting ADC,1.58,5.36,10.28,13.44,16.13,20.45,27.92,5.6,35.84,10.24,0.05,0.09
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,95.25,Etalin Circle,1.28,4.64,7.22,23.96,15.41,17.07,39.34,6.11,31.1,10.39,0.31,0.1
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,95.5,Etalin Circle,1.12,4.38,5.37,34.23,15.73,14.68,50.59,6.72,27.83,11.02,0.57,0.08
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,95.75,Mipi Circle,1.18,4.76,5.59,40.73,17.11,13.99,57.25,7.21,27.03,11.96,0.73,0.03
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,96.0,Anini Circle,1.24,4.96,5.85,42.78,17.66,13.83,59.17,7.39,26.98,12.38,0.78,0.0
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.0,96.25,Etalin Circle,1.24,4.97,5.86,42.89,17.23,13.82,59.27,7.4,26.98,12.4,0.79,0.0
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.25,95.75,Mipi Circle,1.24,4.95,5.85,42.69,17.55,13.85,59.11,7.38,27.01,12.37,0.78,0.0
ARUNACHAL PRADESH,,2025-26,16.95,73.84,9.21,27.8,64.62,7.59,12.04,65.07,22.88,44.14,44.6,11.26,0.08,51.81,48.11,95.26,4.74,84.61,15.39,89.47,10.53,94.07,5.93,94.49,5.51,76.35,23.65,85.55,14.45,29.25,96.0,Mipi Circle,1.24,4.97,5.86,42.89,17.23,13.82,59.27,7.4,26.98,12.4,0.79,0.0
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.25,92.5,Katlichara,0.23,2.65,2.06,15.31,15.45,10.62,11.85,10.04,18.26,5.51,1.87,0.24
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.5,92.25,Patharkandi,0.28,2.35,1.85,25.55,22.79,12.66,12.67,7.81,16.4,4.62,3.08,0.26
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.5,92.5,Ramkrishna Nagar,0.16,2.55,2.29,15.99,16.62,13.23,15.38,11.55,22.27,7.85,2.08,0.19
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.5,92.75,Katlichara,0.09,2.4,2.55,18.08,16.86,15.84,14.95,9.56,24.05,7.21,2.06,0.17
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.5,93.0,Sonai,0.09,2.14,2.33,18.26,14.31,12.79,13.13,7.62,20.83,6.29,2.0,0.25
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.75,92.5,Nilambazar,0.09,2.29,2.47,21.13,14.23,8.03,15.74,7.14,19.29,5.69,1.82,0.45
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.75,92.75,Silchar,0.04,2.18,2.58,19.95,16.47,15.37,14.23,7.89,23.3,6.83,1.74,0.2
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,24.75,93.0,Lakhipur,0.09,2.15,2.34,18.18,14.49,12.94,13.23,7.7,20.99,6.33,2.0,0.25
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.0,92.5,Katigora,0.36,1.73,1.59,19.85,20.3,6.56,13.42,4.19,12.1,2.89,4.15,0.28
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.0,92.75,Silchar,0.36,1.6,1.49,19.75,20.6,7.53,11.26,3.64,11.8,2.72,4.3,0.24
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.0,93.0,Udarbond,0.22,1.62,1.72,19.41,16.14,8.06,10.25,4.05,13.62,3.9,3.03,0.29
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.0,93.25,Mahur,0.21,1.12,1.22,10.72,12.06,6.29,10.81,3.02,8.46,4.06,2.24,0.11
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.25,93.0,Maibong,0.54,1.59,1.23,12.98,15.2,7.25,6.86,4.42,9.93,2.22,4.35,0.37
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.25,93.25,Maibong,0.56,0.63,0.89,6.64,10.22,6.77,9.21,5.95,8.19,2.89,3.05,0.1
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.5,92.75,Umrangso,0.76,1.39,1.04,7.92,11.88,6.55,5.36,4.56,7.8,1.64,4.37,0.4
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.5,93.0,Umrangso,0.68,1.39,0.91,7.87,11.65,6.5,5.32,5.46,8.1,1.42,4.65,0.4
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.5,93.25,Maibong,0.66,0.5,0.77,3.94,6.51,7.34,8.36,8.48,9.75,2.04,3.53,0.17
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.75,91.25,Boko,0.48,0.07,0.91,4.98,8.42,9.19,11.14,3.26,8.64,3.47,0.27,0.08
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.75,92.25,Donka,0.87,0.01,0.91,4.41,5.23,4.3,7.96,2.91,6.52,3.14,1.66,0.06
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.75,92.5,Donka,1.02,0.22,1.01,3.76,4.91,3.95,7.43,3.29,6.75,2.77,2.11,0.08
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.75,92.75,Donka,0.79,1.72,1.05,2.21,5.3,7.3,3.59,6.4,8.69,1.98,3.93,0.62
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.75,93.0,Umrangso,0.74,1.29,0.91,2.95,5.22,6.69,4.95,7.17,8.86,1.75,3.92,0.46
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.75,93.25,Diphu,0.6,0.63,0.68,4.32,5.51,6.23,7.43,8.61,9.44,1.34,3.96,0.2
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,25.75,93.5,Diphu,0.93,0.29,0.66,3.95,6.35,6.57,8.35,12.07,9.8,1.26,4.24,0.18
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,90.0,Dhubri,0.24,0.01,1.91,7.17,11.56,15.97,15.18,5.75,7.18,2.89,0.0,0.11
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,90.25,Lakhipur,0.37,0.0,2.13,9.19,13.06,16.07,20.28,5.83,8.86,4.42,0.0,0.04
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,90.5,Balijana,0.33,0.02,1.76,13.02,10.69,14.65,20.09,5.36,10.57,4.0,0.0,0.0
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,90.75,Dudhnai,0.37,0.06,1.35,13.71,8.68,14.32,17.59,4.25,9.37,3.27,0.0,0.02
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,91.0,Rangjuli,0.46,0.17,1.5,12.25,8.82,12.69,10.84,3.44,4.35,1.95,0.23,0.04
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,91.25,Boko,0.53,0.16,1.15,9.8,8.45,11.82,9.4,3.09,3.36,2.04,0.18,0.05
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,91.5,Palasbari,0.23,0.06,0.83,5.51,6.44,5.27,6.63,2.01,4.27,1.09,0.18,0.03
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,92.25,Donka,0.58,0.0,0.81,5.43,5.0,6.97,8.49,3.5,5.35,3.0,1.49,0.14
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,92.5,Donka,1.07,0.11,1.64,5.46,5.75,9.12,11.03,3.7,7.28,2.57,1.5,0.09
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,92.75,Donka,1.06,0.97,1.64,4.23,5.89,9.47,8.36,5.15,8.71,2.13,2.55,0.37
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,93.0,Lanka,0.85,0.9,1.45,4.9,5.76,9.06,8.8,6.07,9.54,1.58,3.0,0.3
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,93.25,Diphu,0.29,0.38,0.57,6.08,5.3,5.01,8.24,6.7,8.99,0.96,3.58,0.06
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,93.5,Diphu,0.37,0.33,0.58,5.89,5.54,5.21,8.4,7.34,9.09,1.02,3.61,0.07
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.0,93.75,Diphu,0.63,0.28,0.76,4.78,6.92,7.0,9.13,8.09,9.5,1.95,3.2,0.1
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,89.75,Agamoni,0.31,0.0,4.22,8.71,13.09,29.42,19.64,3.76,13.09,6.11,0.0,0.02
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,90.0,Bagribari (Pt),0.34,0.0,3.2,10.31,10.89,19.44,16.89,4.72,8.43,4.86,0.0,0.01
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,90.25,Bilasipara Pt,0.35,0.0,2.92,11.08,12.94,14.74,19.95,5.98,9.34,4.42,0.0,0.0
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,90.5,Boitamari,0.33,0.08,1.5,13.91,9.78,14.81,21.53,4.74,12.19,3.68,0.0,0.0
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,90.75,Kalgachia,0.28,0.03,1.43,14.78,7.9,14.48,20.53,4.07,12.59,3.21,0.0,0.0
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,91.0,Baghbor,0.31,0.13,1.61,15.81,8.79,11.36,12.11,3.59,4.79,1.68,0.0,0.02
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,91.25,Barkhetri,0.27,0.17,1.61,12.96,9.16,11.14,10.28,3.25,5.49,1.29,0.25,0.02
ASSAM,,2025-26,51.0,48.53,0.48,68.78,23.17,8.04,7.42,40.71,51.87,58.03,15.63,26.34,0.0,51.15,48.85,99.99,0.01,95.77,4.23,96.81,3.19,64.42,35.58,97.01,2.99,36.81,63.19,87.79,12.21,26.25,91.5,Hajo,0.24,0.26,2.2,13.87,9.49,10.74,11.99,3.63,6.15,1.8,0.67,0.04
